Name,Type,Score
xiaomi redmi note 7,android,0.03440240675826316
chuwi hipad x,android,0.03436883033160079
yestel t15_us,android,0.03436883033160079
samsung sm-m325f,android,0.03436883033160079
teclast t40pro,android,0.034341969190270896
google pixel,android,0.03432182333427347
apple ipad 6 (cellular),ios,0.03432182333427347
realme rmx3191,android,0.034308392763608524
a-gold bv9700pro,android,0.034308392763608524
xiaomi m1908c3jgg,android,0.03426138576628121
incar t40 plus_row,android,0.03424795519561626
xiaomi m2003j15sc,android,0.03424795519561626
vivo v2109,android,0.034241239910283786
realme rmx2193,android,0.034241239910283786
vivo 1951,android,0.034234524624951315
oppo cph2565,android,0.03422109405428637
asus zenfone max pro m2,android,0.03419423291295647
xiaomi 21061119dg,android,0.03410021891830184
motorola one zoom,android,0.03408678834763689
xiaomi mi 8 lite,android,0.03408678834763689
oppo cph2333,android,0.034059927206306996
samsung sm-a235f,android,0.0340330660649771
teclast t20,android,0.03401292020897968
teclast m40_eea,android,0.03397262849698484
samsung galaxy s7 edge (various models),android,0.033952482640987415
oppo cph1823,android,0.033952482640987415
oppo reno2 f,android,0.03391219092899257
xiaomi 23108rn04y,android,0.033898760358327625
oppo cph2375,android,0.033892045072995154
honor tfy-lx1,android,0.033845038075667834
intel core i5-3210m @ 2.50ghz,laptop,0.03381146164900547
incar t40 pro_eea,android,0.033771169937010626
alldocube iplay_50,android,0.03376445465167815
xiaomi 21061119bi,android,0.03374430879568073
samsung-sm-g890a,android,0.03374430879568073
huawei ine-lx2,android,0.03373759351034825
incar m40pro_eea,android,0.033724162939683305
huawei stk-l21,android,0.033717447654350835
cubot x20 pro,android,0.03369730179835341
oppo cph2363,android,0.033663725371691045
incar m40pro_row,android,0.033663725371691045
xiaomi 21061119ag,android,0.033663725371691045
vivo v2058,android,0.03365701008635857
vivo v2110,android,0.03363686423036115
hxy bison,android,0.03363014894502867
samsung galaxy s6 edge (various models),android,0.03353613495037404
blackview tab 11,android,0.03352270437970909
huawei par-lx9,android,0.0334689820970493
samsung sm-m215g,android,0.03346226681171683
samsung galaxy s6 (various models),android,0.03342197509972199
incar t40 pro_row,android,0.03341525981438952
teclast m40(n9h3),android,0.03338839867305962
xiaomi 21121119sg,android,0.03335482224639725
motorola one macro,android,0.03334810696106478
huawei ine-lx1,android,0.03330109996373746
xiaomi 23028ra60l,android,0.03326752353707509
samsung sm-a705w,android,0.03326752353707509
samsung sm-a315f,android,0.033254092966410145
vivo 1819,android,0.033254092966410145
amazon kftrwi,android,0.033254092966410145
teclast m40_row,android,0.0332406623957452
teclast m40 pro_eea,android,0.03323394711041272
xiaomi 23021raaeg,android,0.03322723182508025
blackview tab 16 pro,android,0.03318022482775293
vivo 1806,android,0.03316679425708798
vivo 1915,android,0.033146648401090564
motorola moto g52,android,0.03313993311575809
realme rmx3491,android,0.03313993311575809
blackview bv9800pro,android,0.03313321783042562
chuwi hipad max,android,0.03311307197442819
lechpol km1070,android,0.03310635668909572
huawei mar-lx1a,android,0.03310635668909572
huawei agrk-w09,android,0.03310635668909572
xiaomi redmi note 7s,android,0.033092926118430774
realme rmx3171,android,0.033079495547765826
samsung sm-x200,android,0.03307278026243335
samsung sm-a325f,android,0.03301234269444109
samsung sm-a315g,android,0.03300562740910861
ulefone note 11p,android,0.03299891212377614
google kukui,android,0.03299219683844366
xiaomi 2310fpca4g,android,0.03298548155311119
amazon kftrpwi,android,0.03293847455578387
lenovo tb328fu,android,0.032925043985118925
xiaomi mi 9 se,android,0.03290489812912151
samsung sm-a415f,android,0.032871321702459134
asus zenfone 4,android,0.032851175846461717
incar t60,android,0.03283102999046429
samsung sm-x205,android,0.03277730770780451
alldocube iplay_30,android,0.03276387713713956
lenovo tb328xu,android,0.03264300200115503
motorola moto g23,android,0.03262285614515761
samsung galaxy tab s2 9.7 (sm-t813),android,0.032616140859825136
motorola one vision,android,0.03259599500382771
huawei mar-lx1b,android,0.0325489880065004
xiaomi 22011119uy,android,0.03254227272116792
incar kingpad_m10,android,0.032515411579838026
realme rmx3760,android,0.03250198100917308
hmd global nokia 8.1,android,0.032454974011845765
samsung sm-m307fn,android,0.03242811287051587
xiaomi 220333qbi,android,0.0323676753025236
reeder s19 max pro s,android,0.03234081416119371
samsung sm-a515u1,android,0.032287091878533916
samsung sm-p610,android,0.03227366130786897
intel core i5-5200u @ 2.20ghz,laptop,0.0322400848812066
huawei jsn-l42,android,0.03216621674254939
chuwi hipad plus,android,0.031884174758585494
tecno ki7,android,0.03187074418792055
motorola moto g14,android,0.0318573136172556
asus zenfone 5,android,0.03181030661992828
teclast t40hd_eea,android,0.03180359133459581
doogee t20s,android,0.03179016076393086
samsung sm-a145m,android,0.031770014907933436
xiaomi 23053rn02y,android,0.031763299622600966
oppo cph2001,android,0.031763299622600966
oppo cph1819,android,0.03173643848127107
oppo cph1969,android,0.031716292625273645
huawei p9 (various models),android,0.0317028620546087
chuwi hipadx,android,0.0316760009132788
huawei jkm-lx1,android,0.03166928562794633
apple iphone 7,ios,0.03164913977194891
cat s62 pro,android,0.031588702203956646
samsung sm-p615,android,0.03156184106262675
infinix x6831,android,0.0314476812119747
motorola moto e40,android,0.03140067421464738
samsung sm-g715u1,android,0.031320090790657694
realme rmx3263,android,0.031313375505325224
realme rmx2027,android,0.031313375505325224
xiaomi mi max 3,android,0.031306660219992746
raspberry pi 5,android,0.031306660219992746
oppo a91,android,0.03125965322266543
blackview tab 7 pro,android,0.031232792081335534
oppo cph1859,android,0.031071625233356166
cubot note 20 pro,android,0.031064909948023692
vivo v2031,android,0.031038048806693797
alldocube t811,android,0.031011187665363902
sony h3123,android,0.030890312529379373
apple iphone 7 plus,ios,0.030782867964059792
hxy a9 pro,android,0.030735860966732476
asus zenpad z8s,android,0.030702284540070107
motorola moto g(20),android,0.03062170111608042
lge lm-t600,android,0.030574694118753108
motorola revvlry+,android,0.030574694118753108
motorola moto g31(w),android,0.03050754126542837
samsung sm-a515w,android,0.030346374417448998
samsung sm-a505gn,android,0.030346374417448998
samsung sm-a035f,android,0.030326228561451576
sharp shv41,android,0.030326228561451576
google dedede,android,0.03031279799078663
samsung sm-t500,android,0.030272506278791786
asus zenfone max pro m1,android,0.030265790993459312
hmd global nokia 5.4,android,0.030238929852129417
samsung sm-t505,android,0.030178492284137153
vivo 1723,android,0.030151631142807257
cubot c30,android,0.030151631142807257
samsung sm-m307f,android,0.030077763004150045
motorola one,android,0.030064332433485098
huawei aqm-lx1,android,0.030057617148152624
huawei jkm-lx2,android,0.03003075600682273
samsung sm-a9000,android,0.02996360315349799
samsung sm-s515dl,android,0.02992331144150315
samsung galaxy tab s2 8.0 (sm-t713),android,0.02992331144150315
hmd global nokia 7.1,android,0.029876304444175834
huawei ppa-lx2,android,0.029809151590851096
xiaomi redmi note 6 pro,android,0.0297822904495212
xiaomi 220333qag,android,0.029735283452193884
sharp 605sh,android,0.029721852881528937
samsung sm-a505w,android,0.029715137596196463
alldocube x_game,android,0.02970842231086399
samsung sm-m215f,android,0.029634554172206777
hmd global nokia 5.3,android,0.029634554172206777
oukitel wp23 pro,android,0.029607693030876882
samsung sm-c900f,android,0.029594262460211934
hmd global nokia 6.1 plus,android,0.029580831889546987
motorola moto g(9) power,android,0.02956740131888204
samsung sm-m205m,android,0.02955397074821709
samsung sm-a047f,android,0.0295002484655573
samsung sm-m317f,android,0.0295002484655573
samsung sm-f415f,android,0.029486817894892353
sony xperia 10 ii,android,0.02946667203889493
samsung sm-a530w,android,0.02942638032690009
motorola moto e13,android,0.029419665041567615
hmd global nokia t20,android,0.02939280390023772
tcl t775h,android,0.029386088614905246
clover c302u,android,0.029379373329572772
teclast p40hd_row,android,0.02935922747357535
vivo v2036,android,0.02935922747357535
lemobile x52x,android,0.029312220476248037
lenovo tb-x704f,android,0.029285359334918142
samsung sm-a515f,android,0.02927864404958567
vsmart joy 4,android,0.029271928764253195
xiaomi redmi note 8t,android,0.029204775910928456
itel s665l,android,0.02919134534026351
samsung sm-a530f,android,0.029184630054931035
samsung sm-a307g,android,0.02917791476959856
yulong revvlplus c3701a,android,0.029171199484266087
apple ipad air 2 (wifi),ios,0.02915776891360114
asus zenfone 3,android,0.029130907772271245
xiaomi mi max 2,android,0.029130907772271245
asus asus_z012dc,android,0.02912419248693877
google jacuzzi,android,0.0290906160602764
samsung sm-a035m,android,0.029063754918946506
huawei mar-lx2,android,0.02905032434828156
oppo cph1911,android,0.029023463206951663
hmd global nokia g21,android,0.028996602065621768
incar hipad xpro,android,0.028942879782961978
motorola moto g(7) plus,android,0.02889587278563466
realme rmx2030,android,0.028882442214969713
vivo v2249,android,0.02887572692963724
apple ipad air 2 (cellular),ios,0.028848865788307344
xiaomi mi a1,android,0.028828719932309923
motorola moto g(9) play,android,0.02876828236431766
tcl 9296q,android,0.02876828236431766
droi f2,android,0.028761567078985185
motorola moto g power (2021),android,0.028727990652322816
doogee s61pro,android,0.028694414225660447
xiaomi redmi note 5,android,0.02866083779899808
motorola moto e32,android,0.028654122513665607
lenovo yoga tab 3 plus lte,android,0.028647407228333133
doogee t10,android,0.028633976657668186
lenovo tb-j606l,android,0.028633976657668186
samsung sm-m127f,android,0.028633976657668186
xiaomi mi a3,android,0.028459379239023867
google pixel xl,android,0.028459379239023867
samsung sm-a145f,android,0.028425802812361498
incar kingpad_k10,android,0.02841237224169655
qualcomm msm8953 for arm64,android,0.028405656956364076
motorola moto g(8),android,0.028405656956364076
motorola moto g stylus,android,0.028398941671031602
samsung sm-t307u,android,0.028385511100366655
blackview tab 80,android,0.02837879581503418
motorola moto g(30),android,0.02837879581503418
google rammus,android,0.028365365244369233
vivo 1920,android,0.028365365244369233
unknown,android,0.028351934673704286
samsung sm-g715fn,android,0.028331788817706864
apple ipad pro 9.7 (cellular),ios,0.028331788817706864
realme rmx1911,android,0.028284781820379547
samsung sm-p205,android,0.0282713512497146
samsung galaxy note 5 (various models),android,0.028244490108384705
samsung sm-m315f,android,0.02821762896705481
tcl t770b,android,0.028210913681722335
apple ipad 5 (wifi),ios,0.02818405254039244
samsung sm-a515u,android,0.02816390668439502
samsung sm-g525f,android,0.02815047611373007
samsung sm-g398fn,android,0.02815047611373007
samsung sm-a750gn,android,0.02813033025773265
motorola moto g power (xt2041dl),android,0.02809675383107028
xiaomi mi a2,android,0.02807660797507286
hmd global nokia g11,android,0.028049746833742967
apple ipad pro 9.7 (wifi),ios,0.028049746833742967
samsung sm-a750fn,android,0.028043031548410494
motorola moto g(6) plus,android,0.0280161704070806
google pixelbook,android,0.0280161704070806
xiaomi m2010j19sg,android,0.027975878695085755
xiaomi 2201117ty,android,0.02796916340975328
xiaomi redmi 5 plus,android,0.027962448124420808
incar m40 plus_eea,android,0.027935586983090913
blackview bv8000pro,android,0.027908725841761017
apple ipad 5 (cellular),ios,0.0278617188444337
motorola moto g(8) plus,android,0.027794565991108963
huawei nova (various models),android,0.02778785070577649
tcl 5062z,android,0.027781135420444015
vivo v2028,android,0.027781135420444015
vivo v2022,android,0.02775427427911412
samsung sm-a305g,android,0.027747558993781646
samsung sm-a127m,android,0.027740843708449172
lenovo tb-j606f,android,0.027740843708449172
xiaomi 2201117tl,android,0.027734128423116698
motorola moto x4,android,0.027727413137784224
samsung sm-a507fn,android,0.027713982567119277
samsung sm-a127f,android,0.027707267281786803
xiaomi mi a2 lite,android,0.02770055199645433
asus asus_a001d,android,0.027693836711121855
xiaomi 2201117tg,android,0.02763339914312959
xiaomi redmi note 4,android,0.027626683857797117
samsung galaxy a50,android,0.027606538001799696
xiaomi redmi note 8,android,0.027606538001799696
oppo a9 2020,android,0.027519239292477536
xiaomi m2010j19cg,android,0.02750580872181259
samsung sm-a205u,android,0.02750580872181259
xiaomi mi max,android,0.027499093436480115
honor ntn-lx1,android,0.027418510012490432
xiaomi m2010j19sy,android,0.027405079441825485
lge lg-h870ds,android,0.027405079441825485
xiaomi m2010j19si,android,0.027384933585828063
motorola moto g power,android,0.027358072444498168
samsung sm-a307gt,android,0.02734464187383322
google zork,android,0.027337926588500747
motorola moto z3 play,android,0.027331211303168273
samsung sm-a217f,android,0.0273244960178358
sony i4113,android,0.0273244960178358
bq aquaris x pro,android,0.027304350161838378
apple ipad pro 12.9 (wifi),ios,0.02725734316451106
samsung sm-a520w,android,0.02712975274319406
samsung sm-a305gt,android,0.02708274574586674
samsung sm-a405fn,android,0.027069315175201794
samsung sm-a307fn,android,0.02702902346320695
motorola moto g fast,android,0.02702902346320695
xiaomi 22120rn86g,android,0.027022308177874477
samsung sm-m205f,android,0.027015592892542004
oppo cph1607,android,0.02700887760720953
lge g6 (various models),android,0.02697530118054716
samsung sm-s127dl,android,0.026948440039217265
samsung sm-a750f,android,0.026928294183219844
xiaomi redmi 4,android,0.026894717756557475
apple ipad pro 12.9 (cellular),ios,0.026861141329895106
hmd global nokia 5.1 plus,android,0.02681413433256779
newland x800,android,0.026807419047235315
samsung sm-a520f,android,0.026787273191237897
lge lm-q850,android,0.02675369676457553
motorola moto g(7) supra,android,0.026746981479243054
samsung sm-a217m,android,0.026713405052580685
samsung sm-a307gn,android,0.026699974481915738
xiaomi m2010j19sl,android,0.026679828625918316
samsung sm-s205dl,android,0.02666639805525337
oppo cph2099,android,0.026632821628591
xiaomi redmi note 5 pro,android,0.026632821628591
motorola moto g(10),android,0.02656566877526626
motorola moto e(7) plus,android,0.026532092348603892
motorola moto g power (2022),android,0.026478370065944102
motorola moto g play (xt2093dl),android,0.026464939495279154
vivo v2027,android,0.02643807835394926
huawei lnd-l29,android,0.026337349073962152
samsung sm-a042f,android,0.026330633788629678
hmd global nokia 6.1,android,0.026330633788629678
htc u ultra,android,0.02631720321796473
oppo cph1801,android,0.026310487932632257
oppo cph2059,android,0.026310487932632257
motorola moto g(7) optimo maxx(xt1955dl),android,0.026303772647299783
fairphone fp3,android,0.026303772647299783
samsung sm-a750g,android,0.026290342076634835
motorola moto g(7) power,android,0.026270196220637414
oppo cph2349,android,0.026169466940650307
hmd global nokia 3.4,android,0.026142605799320415
samsung sm-a305f,android,0.026122459943322993
oppo cph1937,android,0.02608216823132815
samsung sm-a125m,android,0.02604859180466578
samsung sm-t505n,android,0.026041876519333308
samsung sm-m305f,android,0.026035161234000834
cubot p60,android,0.025988154236673517
motorola moto g22,android,0.025914286098016305
sprd ums512_1h10_natv,android,0.02590757081268383
oppo cph2067,android,0.025873994386021462
oukitel c21,android,0.02586727910068899
huawei ane-lx3,android,0.02586727910068899
oppo cph2239,android,0.02585384853002404
lenovo tb-8506f,android,0.02583370267402662
tcl t671e,android,0.025806841532696724
apple ipod touch g7,ios,0.025806841532696724
realme rmx2180,android,0.025786695676699303
kyocera e6910,android,0.02577998039136683
vivo 1935,android,0.025773265106034355
motorola moto g play (2021),android,0.02574640396470446
samsung sm-a207m,android,0.025732973394039512
apple iphone se,ios,0.025706112252709617
oppo cph1931,android,0.025685966396712195
cat s52,android,0.02567925111137972
apple iphone 6s,ios,0.02562552882871993
logicom le_connect,android,0.02560538297272251
huawei ags2-w09,android,0.025578521831392614
oppo cph2095,android,0.02555166069006272
xiaomi redmi 7,android,0.025491223122070458
hmd global nokia 6.2,android,0.025484507836737984
xiaomi 2201117ti,android,0.025464361980740563
xiaomi redmi 8,android,0.02544421612474314
vivo v2029,android,0.025417354983413246
apple iphone 6s plus,ios,0.02537034798608593
oppo cph2069,android,0.025363632700753456
oppo cph2269,android,0.025350202130088508
oneplus be2013,android,0.02530319513276119
oppo cph2013,android,0.02526290342076635
lenovo k8 plus,android,0.02526290342076635
asus zenfone max m2,android,0.025202465852774084
cubot quest,android,0.025155458855446768
oppo cph2061,android,0.025095021287454503
lenovo tb-x306x,android,0.025074875431457082
blackview bv6600pro,android,0.025014437863464817
motorola moto g(8) power,android,0.02498086143680245
oneplus be2011,android,0.024954000295472553
xiaomi m2010j19ci,android,0.024954000295472553
samsung sm-a215u,android,0.02494728501014008
lge lm-q630,android,0.02494728501014008
samsung sm-a207f,android,0.024940569724807606
samsung sm-a042m,android,0.024927139154142658
oppo cph2219,android,0.024920423868810184
lenovo tb-x306f,android,0.02491370858347771
samsung sm-a202f,android,0.024906993298145236
blackview a80pro,android,0.024866701586150397
samsung sm-m127g,android,0.024859986300817923
huawei lld-al20,android,0.024846555730152976
hmd global nokia 4.2,android,0.024833125159488028
lge lg-h873,android,0.02481969458882308
motorola moto g(7),android,0.02479954873282566
huawei ane-lx1,android,0.02478611816216071
samsung sm-s215dl,android,0.02474582645016587
realme rmx2185,android,0.024705534738171026
oneplus 3 (a3000),android,0.024671958311508656
oppo cph2135,android,0.024651812455511235
samsung sm-a205g,android,0.024631666599513814
infinix x6835b,android,0.02462495131418134
lenovo yt-x705f,android,0.024611520743516392
huawei bah2-w19,android,0.024598090172851445
lenovo l19111,android,0.02453765260485918
samsung sm-a125u,android,0.02450407617819681
oppo cph2127,android,0.02450407617819681
huawei bah2-l09,android,0.024463784466201968
lenovo yt-x703f,android,0.024443638610204547
motorola moto e22,android,0.02441677746887465
oppo cph2325,android,0.024369770471547335
realme rmx1821,android,0.02436305518621486
oneplus be2015,android,0.02436305518621486
android 001,android,0.02434290933021744
hmd global nokia g20,android,0.024329478759552492
huawei lld-l31,android,0.02428918704755765
vivo v2111,android,0.02426904119156023
kruger_matz km1069,android,0.02426904119156023
samsung sm-a045f,android,0.024228749479565388
vivo v2043_21,android,0.024222034194232914
oppo cph2083,android,0.02416159662624065
amazon kfrawi,android,0.024154881340908176
vivo v2043,android,0.02410787434358086
sony f5321,android,0.023953422780933962
lge lgl722dl,android,0.023953422780933962
lenovo tb-x606f,android,0.023946707495601488
realme rmx1825,android,0.02393327692493654
samsung sm-a720f,android,0.023872839356944276
samsung sm-a205w,android,0.023866124071611802
samsung sm-a125f,android,0.023866124071611802
oppo cph2185,android,0.023839262930281907
huawei rne-l22,android,0.02377211007695717
huawei fig-lx1,android,0.023751964220959747
lenovo tb-x606x,android,0.023745248935627274
samsung sm-a205f,android,0.023745248935627274
sony f5121,android,0.02368481136763501
xiaomi redmi 6 pro,android,0.023657950226305114
vivo v2026,android,0.023631089084975222
huawei ags2-l09,android,0.023604227943645327
realme rmx2195,android,0.023563936231650484
hxy mp05,android,0.02355722094631801
huawei gra-l09,android,0.02353707509032059
huawei dub-lx3,android,0.023530359804988115
oppo cph1729,android,0.023496783378325746
motorola one power,android,0.023496783378325746
zte blade a54,android,0.02344977638099843
motorola moto g(10) power,android,0.02343634581033348
vivo v2023,android,0.023375908242341217
doogee mix,android,0.02334233181567885
samsung sm-a037w,android,0.02334233181567885
oppo cph1933,android,0.023302040103684005
realme rmx2103,android,0.023268463677021636
oppo cph1723,android,0.02324160253569174
motorola moto z (xt1650),android,0.023228171965026793
vivo v2149,android,0.02322145667969432
sony e6653,android,0.023194595538364424
elephone s8,android,0.02313415797037216
tcl 5061k_eea,android,0.023060289831714948
tcl a509dl,android,0.022966275837060318
nvidia shield android tv,android,0.022905838269068054
nvidia switch,android,0.02287897712773816
vivo 1906,android,0.022798393703748473
oppo cph2273,android,0.02277824784775105
huawei rne-l21,android,0.022764817277086104
samsung sm-a037u,android,0.022764817277086104
samsung sm-t227u,android,0.022717810279758787
samsung sm-t225n,android,0.022623796285104154
samsung sm-t220,android,0.022590219858441785
huawei p8 lite,android,0.022516351719784573
higrace oc101,android,0.02240890715446499
blu g5,android,0.022402191869132518
teracube 2e,android,0.02238876129846757
amazon kfrapwi,android,0.02238876129846757
xiaomi redmi 5,android,0.02236190015713768
lge lm-q720,android,0.022355184871805205
huawei bnd-al10,android,0.022341754301140257
onn 100003562,android,0.022321608445142836
samsung sm-a037f,android,0.022321608445142836
oppo cph2179,android,0.022267886162483045
samsung sm-t225,android,0.022247740306485624
motorola moto g(8) power lite,android,0.02218730273849336
realme rmx1831,android,0.02217387216782841
realme rmx2189,android,0.022079858173173778
huawei was-lx1,android,0.022073142887841304
sony xperia l4,android,0.022052997031843883
huawei was-lx1a,android,0.02204628174651141
oppo a31,android,0.022039566461178935
vankyo s30,android,0.021985844178519145
oppo cph1909,android,0.02197912889318667
lenovo tb-8705f,android,0.02195898303718925
realme rmx3201,android,0.021952267751856776
ulefone note 9p,android,0.021932121895859354
mara phones z1,android,0.021844823186537195
vivo 1902,android,0.02176423976254751
oppo cph2271,android,0.021730663335885143
huawei honor 6x (various models),android,0.02161650348523309
oppo a57,android,0.021609788199900615
blu b140dl,android,0.021569496487905772
samsung sm-s134dl,android,0.02144190606658877
wingtech tmrvl4g,android,0.021435190781256296
vivo 1820,android,0.021421760210591348
lge lm-q730,android,0.02133446150126919
hmd global nokia 5,android,0.021240447506614555
tcl 5028d_eea,android,0.021240447506614555
samsung sm-a037m,android,0.02114643351195992
wingtech wtvis01,android,0.021106141799965082
oppo cph1609,android,0.02108599594396766
realme rmx1827,android,0.020951690237318184
samsung galaxy tab s3 9.7 (sm-t820),android,0.02085767624266355
lge lg-h872,android,0.020830815101333656
blackview bv4900pro,android,0.020830815101333656
oppo cph2387,android,0.020548773117369756
wheatek tab 10,android,0.020535342546704808
xiaomi redmi note 3,android,0.020535342546704808
rockchip rk3399-mid,android,0.020535342546704808
onn 100003561,android,0.020515196690707387
teclast p80x_eea,android,0.020508481405374913
cubot x19,android,0.020474904978712547
teclast p20hd_eea,android,0.020401036840055335
rockchip ks-m333,android,0.02025330056274091
oukitel wp5 pro,android,0.02016600185341875
ulefone note 12p,android,0.020152571282753804
blackview tab8,android,0.020105564285426487
samsung galaxy s7 edge duos,android,0.020065272573431644
xiaomi redmi 3s,android,0.020065272573431644
umidigi a7 pro,android,0.020045126717434223
vivo 1904,android,0.0198973904401198
zte k88,android,0.0198973904401198
kyocera kyt32,android,0.019870529298789904
hmd global nokia 6 (various models),android,0.01985709872812496
rockchip neo_x39,android,0.019729508306807957
oppo cph1701,android,0.019722793021475483
ulefone armor x8,android,0.019669070738815693
chinoe bv6600e,android,0.01966235545348322
umidigi a5_pro,android,0.019642209597485798
oppo cph1923,android,0.01957505674416106
fortunapix onelerndb010,android,0.019494473320171374
realme rmx1941,android,0.019447466322844057
lge g5 (various models),android,0.01940045932551674
lge v10 (various models),android,0.019279584189532212
sprd s9863a1h10_natv,android,0.019232577192204895
asus asus_x018d,android,0.01916542433888016
xiaomi redmi 4x,android,0.01911170205622037
getac zx10,android,0.019104986770887896
samsung galaxy s7 active (various models),android,0.019104986770887896
leeco lex820,android,0.01909155620022295
zte z982,android,0.019078125629558
samsung sm-t825,android,0.019071410344225527
huawei kiw-l21,android,0.01902440334689821
google octopus,android,0.019010972776233263
oppo a1601,android,0.019010972776233263
lge lgm-g600l,android,0.018997542205568315
hmd global nokia c32,android,0.018943819922908525
lge g4 (various models),android,0.01891695878157863
skyworth mep2q421g,android,0.018715500221604415
huawei bah-w09,android,0.018695354365606993
vivo 1901,android,0.018554333373625047
toscido t26-eea,android,0.01852747223229515
zte z981,android,0.018500611090965256
oppo cph1803,android,0.01811783982701425
apple ipad mini 4 (cellular),ios,0.01795667297903488
blackview tab 6,android,0.01788280484037767
lge lg-f800s,android,0.017694776851068402
vivo 1601,android,0.01760076285641377
huawei ldn-l21,android,0.017540325288421504
htc 10 (various models),android,0.01750003357642666
apple ipad mini 4 (wifi),ios,0.017439596008434397
lge v20 (various models),android,0.01737244315510966
rockchip rk3399-all,android,0.017258283304457608
pad_6_pro,android,0.017150838739138027
oppo rmx1805,android,0.017144123453805553
sony f8131,android,0.017144123453805553
google mediatek mt8173 chromebook,android,0.017130692883140605
motorola moto e(6) plus,android,0.017117262312475658
sony f8331,android,0.016882227325839074
lge nexus 5x,android,0.016882227325839074
google acer chromebook r13 (cb5-312t),android,0.016727775763192176
multilaser u10,android,0.016627046483205073
lenovo a6020a40,android,0.016506171347220544
alps r8,android,0.016492740776555596
gertec t1,android,0.0164658796352257
xiaomi 220333qpg,android,0.01641215735256591
incar sprd_android11,android,0.0163382892139087
asus asus_x00pd,android,0.016257705789919013
siragon sp-6200,android,0.0161838376512618
alps df10,android,0.015532454974011846
lenovo tb-x505l,android,0.015418295123359791
lenovo tb-x505x,android,0.015384718696697422
joyar 100011886,android,0.01514968371006084
htc one m9,android,0.01504223914474126
lenovo yt3-x90f,android,0.014975086291416521
xiaomi mi 5,android,0.014961655720751576
lenovo tb-x505f,android,0.014834065299434573
asus asus_x00rd,android,0.014612460883462939
aocwei x700_eea,android,0.014592315027465518
xiaomi mi note 2,android,0.014531877459473253
blu m8l plus,android,0.014518446888808306
motorola moto e(7) power,android,0.014209543763514512
htc nexus 9,android,0.014095383912862457
positivo t810,android,0.014075238056865036
huawei ldn-tl10,android,0.013994654632875352
samsung galaxy tab a 8.0 (2019),android,0.013927501779550613
lenovo tab 2 a10-70f,android,0.013699182078246505
xiaomi redmi 7a,android,0.013605168083591872
multilaser m8_4g,android,0.013578306942261977
lenovo tb-8505f,android,0.013538015230267134
oneplus one (a0001),android,0.01347757766227487
rockchip rk3399-android10,android,0.013450716520944974
lenovo tb-8505fs,android,0.01337013309695529
xiaomi redmi note 5a,android,0.013289549672965605
blackberry stv100-1,android,0.013276119102300657
blackview bv4900,android,0.013168674536981076
samsung sm-t295,android,0.012799333843695018
xiaomi redmi s2,android,0.01276575741703265
awow creapad_1005,android,0.012665028137045543
oukitel wp5,android,0.012604590569053279
incar k11,android,0.01251729185973112
alps aiot8365p4_64_bsp,android,0.012080798313120325
motorola moto e6s,android,0.011973353747800744
rockchip px5,android,0.01185919389714869
rockchip h96_max_rk3566,android,0.011375693353210578
vivo 1724,android,0.01136226278254563
huawei kob-l09,android,0.011328686355883261
huawei tit-l01,android,0.011301825214553366
blu m8l,android,0.011100366654579153
lenovo tb3-x70f,android,0.010992922089259572
xiaomi redmi 4a,android,0.010825039955947729
lenovo tb-8505x,android,0.010818324670615255
hmd global nokia 2.2,android,0.010764602387955464
umx u693cl,android,0.010475845118659092
huawei atu-l31,android,0.01045569926266167
huawei atu-l21,android,0.010341539412009616
lenovo tb-x304f,android,0.01031467827067972
huawei ags-l03,android,0.010301247700014773
google grunt,android,0.010207233705360141
xiaomi redmi 5a,android,0.010166941993365299
motorola moto e(7),android,0.009952052862726136
blackview bv6000s,android,0.009945337577393663
huawei ags-w09,android,0.009938622292061189
huawei ags-l09,android,0.009737163732086976
maxwest nitro 8,android,0.00952898988678029
google intel apollo lake chromebook,android,0.009508844030782868
vortex hd65_ultra,android,0.009434975892125656
samsung sm-a136w,android,0.009394684180130813
samsung sm-a136b,android,0.009381253609465866
huawei ale-l21,android,0.008884322494862807
lenovo tb-7304f,android,0.008790308500208174
samsung sm-a136u,android,0.008548558228239118
google coral,android,0.008494835945579328
hmd global nokia 3,android,0.008461259518916959
samsung sm-s136dl,android,0.008441113662919537
samsung sm-a136u1,android,0.008373960809594799
motorola moto g (5) plus,android,0.008138925822958217
lenovo tb-8304f1,android,0.008004620116308743
raspberry pi 4,android,0.007957613118981426
teclast p80_eea,android,0.007816592126999476
alps s23 ultra,android,0.007608418281692789
lenovo tb3-730x,android,0.007534550143035577
motorola moto g play - 2023,android,0.007259223444404153
motorola moto g(7) play,android,0.00716520944974952
samsung sm-j600fn,android,0.007145063593752099
motorola moto g(8) play,android,0.00702418845776757
xiaomi m2006c3li,android,0.00700404260177015
samsung sm-a137f,android,0.006910028607115516
asus zenfone 2,android,0.006869736895120673
samsung sm-p585,android,0.0068630216097881995
asus p01ma,android,0.006829445183125831
nuu n4l,android,0.006695139476476356
realme rmx3581,android,0.006627986623151618
samsung sm-a135f,android,0.0066011254818217225
amazon kfmawi,android,0.0064533892045072995
xiaomi 23028rn4dg,android,0.0062250695032031915
samsung sm-a105fn,android,0.006164631935210927
motorola moto g(6),android,0.006077333225888768
xiaomi 23028rncag,android,0.006037041513893926
motorola moto z2 play,android,0.005687846676605289
